filename,file_path,bytes_size,resolution,aspect_ratio,type,label
pixabay_cat_001445.jpg,../animals_data/train/cat/pixabay_cat_001445.jpg,66796,512x512,1.0,train,cat
pixabay_cat_000983.jpg,../animals_data/train/cat/pixabay_cat_000983.jpg,35404,512x512,1.0,train,cat
flickr_cat_000271.jpg,../animals_data/train/cat/flickr_cat_000271.jpg,37843,512x512,1.0,train,cat
pixabay_cat_003252.jpg,../animals_data/train/cat/pixabay_cat_003252.jpg,51790,512x512,1.0,train,cat
pixabay_cat_003534.jpg,../animals_data/train/cat/pixabay_cat_003534.jpg,29785,512x512,1.0,train,cat
flickr_cat_000517.jpg,../animals_data/train/cat/flickr_cat_000517.jpg,43146,512x512,1.0,train,cat
pixabay_cat_002602.jpg,../animals_data/train/cat/pixabay_cat_002602.jpg,40184,512x512,1.0,train,cat
pixabay_cat_004273.jpg,../animals_data/train/cat/pixabay_cat_004273.jpg,40706,512x512,1.0,train,cat
pixabay_cat_000015.jpg,../animals_data/train/cat/pixabay_cat_000015.jpg,63095,512x512,1.0,train,cat
flickr_cat_000259.jpg,../animals_data/train/cat/flickr_cat_000259.jpg,31234,512x512,1.0,train,cat
pixabay_cat_000773.jpg,../animals_data/train/cat/pixabay_cat_000773.jpg,24951,512x512,1.0,train,cat
pixabay_cat_004515.jpg,../animals_data/train/cat/pixabay_cat_004515.jpg,45933,512x512,1.0,train,cat
pixabay_cat_002164.jpg,../animals_data/train/cat/pixabay_cat_002164.jpg,47642,512x512,1.0,train,cat
pixabay_cat_004501.jpg,../animals_data/train/cat/pixabay_cat_004501.jpg,38664,512x512,1.0,train,cat
pixabay_cat_002170.jpg,../animals_data/train/cat/pixabay_cat_002170.jpg,40285,512x512,1.0,train,cat
pixabay_cat_000767.jpg,../animals_data/train/cat/pixabay_cat_000767.jpg,42580,512x512,1.0,train,cat
pixabay_cat_002616.jpg,../animals_data/train/cat/pixabay_cat_002616.jpg,65495,512x512,1.0,train,cat
pixabay_cat_004267.jpg,../animals_data/train/cat/pixabay_cat_004267.jpg,35759,512x512,1.0,train,cat
pixabay_cat_003508.jpg,../animals_data/train/cat/pixabay_cat_003508.jpg,51635,512x512,1.0,train,cat
pixabay_cat_002825.jpg,../animals_data/train/cat/pixabay_cat_002825.jpg,55319,512x512,1.0,train,cat
pixabay_cat_001492.jpg,../animals_data/train/cat/pixabay_cat_001492.jpg,58683,512x512,1.0,train,cat
pixabay_cat_000954.jpg,../animals_data/train/cat/pixabay_cat_000954.jpg,37814,512x512,1.0,train,cat
pixabay_cat_003285.jpg,../animals_data/train/cat/pixabay_cat_003285.jpg,30226,512x512,1.0,train,cat
pixabay_cat_003291.jpg,../animals_data/train/cat/pixabay_cat_003291.jpg,35172,512x512,1.0,train,cat
pixabay_cat_000798.jpg,../animals_data/train/cat/pixabay_cat_000798.jpg,43456,512x512,1.0,train,cat
pixabay_cat_001486.jpg,../animals_data/train/cat/pixabay_cat_001486.jpg,45021,512x512,1.0,train,cat
pixabay_cat_000940.jpg,../animals_data/train/cat/pixabay_cat_000940.jpg,53314,512x512,1.0,train,cat
pixabay_cat_004298.jpg,../animals_data/train/cat/pixabay_cat_004298.jpg,42653,512x512,1.0,train,cat
pixabay_cat_002819.jpg,../animals_data/train/cat/pixabay_cat_002819.jpg,63000,512x512,1.0,train,cat
flickr_cat_000067.jpg,../animals_data/train/cat/flickr_cat_000067.jpg,32154,512x512,1.0,train,cat
pixabay_cat_003044.jpg,../animals_data/train/cat/pixabay_cat_003044.jpg,38471,512x512,1.0,train,cat
pixabay_cat_003722.jpg,../animals_data/train/cat/pixabay_cat_003722.jpg,45614,512x512,1.0,train,cat
pixabay_cat_001135.jpg,../animals_data/train/cat/pixabay_cat_001135.jpg,39046,512x512,1.0,train,cat
flickr_cat_000701.jpg,../animals_data/train/cat/flickr_cat_000701.jpg,46819,512x512,1.0,train,cat
pixabay_cat_001121.jpg,../animals_data/train/cat/pixabay_cat_001121.jpg,38590,512x512,1.0,train,cat
flickr_cat_000715.jpg,../animals_data/train/cat/flickr_cat_000715.jpg,32351,512x512,1.0,train,cat
pixabay_cat_003736.jpg,../animals_data/train/cat/pixabay_cat_003736.jpg,42455,512x512,1.0,train,cat
pixabay_cat_004059.jpg,../animals_data/train/cat/pixabay_cat_004059.jpg,38276,512x512,1.0,train,cat
pixabay_cat_002428.jpg,../animals_data/train/cat/pixabay_cat_002428.jpg,58770,512x512,1.0,train,cat
pixabay_cat_003050.jpg,../animals_data/train/cat/pixabay_cat_003050.jpg,48863,512x512,1.0,train,cat
pixabay_cat_000559.jpg,../animals_data/train/cat/pixabay_cat_000559.jpg,49460,512x512,1.0,train,cat
flickr_cat_000073.jpg,../animals_data/train/cat/flickr_cat_000073.jpg,65801,512x512,1.0,train,cat
pixabay_cat_001647.jpg,../animals_data/train/cat/pixabay_cat_001647.jpg,33587,512x512,1.0,train,cat
pixabay_cat_002366.jpg,../animals_data/train/cat/pixabay_cat_002366.jpg,43294,512x512,1.0,train,cat
pixabay_cat_004717.jpg,../animals_data/train/cat/pixabay_cat_004717.jpg,40151,512x512,1.0,train,cat
pixabay_cat_003078.jpg,../animals_data/train/cat/pixabay_cat_003078.jpg,60021,512x512,1.0,train,cat
pixabay_cat_000571.jpg,../animals_data/train/cat/pixabay_cat_000571.jpg,31064,512x512,1.0,train,cat
pixabay_cat_001109.jpg,../animals_data/train/cat/pixabay_cat_001109.jpg,31344,512x512,1.0,train,cat
pixabay_cat_000217.jpg,../animals_data/train/cat/pixabay_cat_000217.jpg,33198,512x512,1.0,train,cat
pixabay_cat_004071.jpg,../animals_data/train/cat/pixabay_cat_004071.jpg,35137,512x512,1.0,train,cat
pixabay_cat_002400.jpg,../animals_data/train/cat/pixabay_cat_002400.jpg,43239,512x512,1.0,train,cat
pixabay_cat_004065.jpg,../animals_data/train/cat/pixabay_cat_004065.jpg,39152,512x512,1.0,train,cat
pixabay_cat_002414.jpg,../animals_data/train/cat/pixabay_cat_002414.jpg,41003,512x512,1.0,train,cat
flickr_cat_000729.jpg,../animals_data/train/cat/flickr_cat_000729.jpg,41747,512x512,1.0,train,cat
pixabay_cat_000203.jpg,../animals_data/train/cat/pixabay_cat_000203.jpg,74270,512x512,1.0,train,cat
pixabay_cat_000565.jpg,../animals_data/train/cat/pixabay_cat_000565.jpg,46100,512x512,1.0,train,cat
pixabay_cat_002372.jpg,../animals_data/train/cat/pixabay_cat_002372.jpg,46664,512x512,1.0,train,cat
pixabay_cat_004703.jpg,../animals_data/train/cat/pixabay_cat_004703.jpg,29167,512x512,1.0,train,cat
pixabay_cat_003087.jpg,../animals_data/train/cat/pixabay_cat_003087.jpg,40668,512x512,1.0,train,cat
pixabay_cat_002399.jpg,../animals_data/train/cat/pixabay_cat_002399.jpg,46376,512x512,1.0,train,cat
pixabay_cat_001848.jpg,../animals_data/train/cat/pixabay_cat_001848.jpg,43610,512x512,1.0,train,cat
pixabay_cat_003939.jpg,../animals_data/train/cat/pixabay_cat_003939.jpg,70964,512x512,1.0,train,cat
pixabay_cat_001684.jpg,../animals_data/train/cat/pixabay_cat_001684.jpg,41782,512x512,1.0,train,cat
pixabay_cat_003093.jpg,../animals_data/train/cat/pixabay_cat_003093.jpg,40729,512x512,1.0,train,cat
pixabay_cat_001874.jpg,../animals_data/train/cat/pixabay_cat_001874.jpg,36394,512x512,1.0,train,cat
flickr_cat_000098.jpg,../animals_data/train/cat/flickr_cat_000098.jpg,34268,512x512,1.0,train,cat
pixabay_cat_003905.jpg,../animals_data/train/cat/pixabay_cat_003905.jpg,28168,512x512,1.0,train,cat
pixabay_cat_003910.jpg,../animals_data/train/cat/pixabay_cat_003910.jpg,48481,512x512,1.0,train,cat
pixabay_cat_001861.jpg,../animals_data/train/cat/pixabay_cat_001861.jpg,41264,512x512,1.0,train,cat
flickr_cat_000099.jpg,../animals_data/train/cat/flickr_cat_000099.jpg,27366,512x512,1.0,train,cat
pixabay_cat_001875.jpg,../animals_data/train/cat/pixabay_cat_001875.jpg,37796,512x512,1.0,train,cat
pixabay_cat_003904.jpg,../animals_data/train/cat/pixabay_cat_003904.jpg,46634,512x512,1.0,train,cat
pixabay_cat_003092.jpg,../animals_data/train/cat/pixabay_cat_003092.jpg,50761,512x512,1.0,train,cat
pixabay_cat_001685.jpg,../animals_data/train/cat/pixabay_cat_001685.jpg,23638,512x512,1.0,train,cat
pixabay_cat_001849.jpg,../animals_data/train/cat/pixabay_cat_001849.jpg,45852,512x512,1.0,train,cat
pixabay_cat_001691.jpg,../animals_data/train/cat/pixabay_cat_001691.jpg,60104,512x512,1.0,train,cat
pixabay_cat_003086.jpg,../animals_data/train/cat/pixabay_cat_003086.jpg,50068,512x512,1.0,train,cat
pixabay_cat_003938.jpg,../animals_data/train/cat/pixabay_cat_003938.jpg,50202,512x512,1.0,train,cat
flickr_cat_000728.jpg,../animals_data/train/cat/flickr_cat_000728.jpg,33969,512x512,1.0,train,cat
pixabay_cat_002415.jpg,../animals_data/train/cat/pixabay_cat_002415.jpg,40004,512x512,1.0,train,cat
pixabay_cat_004064.jpg,../animals_data/train/cat/pixabay_cat_004064.jpg,25780,512x512,1.0,train,cat
pixabay_cat_004702.jpg,../animals_data/train/cat/pixabay_cat_004702.jpg,51073,512x512,1.0,train,cat
pixabay_cat_002373.jpg,../animals_data/train/cat/pixabay_cat_002373.jpg,49593,512x512,1.0,train,cat
pixabay_cat_000564.jpg,../animals_data/train/cat/pixabay_cat_000564.jpg,88688,512x512,1.0,train,cat
pixabay_cat_000570.jpg,../animals_data/train/cat/pixabay_cat_000570.jpg,39975,512x512,1.0,train,cat
pixabay_cat_004716.jpg,../animals_data/train/cat/pixabay_cat_004716.jpg,19904,512x512,1.0,train,cat
pixabay_cat_002367.jpg,../animals_data/train/cat/pixabay_cat_002367.jpg,88997,512x512,1.0,train,cat
pixabay_cat_002401.jpg,../animals_data/train/cat/pixabay_cat_002401.jpg,34254,512x512,1.0,train,cat
pixabay_cat_004070.jpg,../animals_data/train/cat/pixabay_cat_004070.jpg,26391,512x512,1.0,train,cat
pixabay_cat_000216.jpg,../animals_data/train/cat/pixabay_cat_000216.jpg,53174,512x512,1.0,train,cat
pixabay_cat_001108.jpg,../animals_data/train/cat/pixabay_cat_001108.jpg,30643,512x512,1.0,train,cat
pixabay_cat_002429.jpg,../animals_data/train/cat/pixabay_cat_002429.jpg,39852,512x512,1.0,train,cat
pixabay_cat_004058.jpg,../animals_data/train/cat/pixabay_cat_004058.jpg,23009,512x512,1.0,train,cat
pixabay_cat_003737.jpg,../animals_data/train/cat/pixabay_cat_003737.jpg,32633,512x512,1.0,train,cat
pixabay_cat_001120.jpg,../animals_data/train/cat/pixabay_cat_001120.jpg,25668,512x512,1.0,train,cat
pixabay_cat_001646.jpg,../animals_data/train/cat/pixabay_cat_001646.jpg,33403,512x512,1.0,train,cat
flickr_cat_000072.jpg,../animals_data/train/cat/flickr_cat_000072.jpg,38546,512x512,1.0,train,cat
pixabay_cat_000558.jpg,../animals_data/train/cat/pixabay_cat_000558.jpg,37523,512x512,1.0,train,cat
pixabay_cat_003051.jpg,../animals_data/train/cat/pixabay_cat_003051.jpg,47665,512x512,1.0,train,cat
pixabay_cat_003045.jpg,../animals_data/train/cat/pixabay_cat_003045.jpg,39040,512x512,1.0,train,cat
pixabay_cat_001652.jpg,../animals_data/train/cat/pixabay_cat_001652.jpg,45038,512x512,1.0,train,cat
flickr_cat_000066.jpg,../animals_data/train/cat/flickr_cat_000066.jpg,60367,512x512,1.0,train,cat
flickr_cat_000700.jpg,../animals_data/train/cat/flickr_cat_000700.jpg,47079,512x512,1.0,train,cat
pixabay_cat_001134.jpg,../animals_data/train/cat/pixabay_cat_001134.jpg,53688,512x512,1.0,train,cat
pixabay_cat_002818.jpg,../animals_data/train/cat/pixabay_cat_002818.jpg,42046,512x512,1.0,train,cat
pixabay_cat_000969.jpg,../animals_data/train/cat/pixabay_cat_000969.jpg,70621,512x512,1.0,train,cat
pixabay_cat_000941.jpg,../animals_data/train/cat/pixabay_cat_000941.jpg,59648,512x512,1.0,train,cat
pixabay_cat_001487.jpg,../animals_data/train/cat/pixabay_cat_001487.jpg,42111,512x512,1.0,train,cat
pixabay_cat_000799.jpg,../animals_data/train/cat/pixabay_cat_000799.jpg,47318,512x512,1.0,train,cat
pixabay_cat_003290.jpg,../animals_data/train/cat/pixabay_cat_003290.jpg,45864,512x512,1.0,train,cat
pixabay_cat_002830.jpg,../animals_data/train/cat/pixabay_cat_002830.jpg,52970,512x512,1.0,train,cat
pixabay_cat_004299.jpg,../animals_data/train/cat/pixabay_cat_004299.jpg,39308,512x512,1.0,train,cat
pixabay_cat_002824.jpg,../animals_data/train/cat/pixabay_cat_002824.jpg,51782,512x512,1.0,train,cat
pixabay_cat_003284.jpg,../animals_data/train/cat/pixabay_cat_003284.jpg,53807,512x512,1.0,train,cat
pixabay_cat_000955.jpg,../animals_data/train/cat/pixabay_cat_000955.jpg,56573,512x512,1.0,train,cat
pixabay_cat_001493.jpg,../animals_data/train/cat/pixabay_cat_001493.jpg,38844,512x512,1.0,train,cat
pixabay_cat_000766.jpg,../animals_data/train/cat/pixabay_cat_000766.jpg,23397,512x512,1.0,train,cat
pixabay_cat_001478.jpg,../animals_data/train/cat/pixabay_cat_001478.jpg,31697,512x512,1.0,train,cat
pixabay_cat_002171.jpg,../animals_data/train/cat/pixabay_cat_002171.jpg,42455,512x512,1.0,train,cat
pixabay_cat_004500.jpg,../animals_data/train/cat/pixabay_cat_004500.jpg,36598,512x512,1.0,train,cat
pixabay_cat_003509.jpg,../animals_data/train/cat/pixabay_cat_003509.jpg,40604,512x512,1.0,train,cat
pixabay_cat_004266.jpg,../animals_data/train/cat/pixabay_cat_004266.jpg,36972,512x512,1.0,train,cat
pixabay_cat_002617.jpg,../animals_data/train/cat/pixabay_cat_002617.jpg,58056,512x512,1.0,train,cat
pixabay_cat_000014.jpg,../animals_data/train/cat/pixabay_cat_000014.jpg,38088,512x512,1.0,train,cat
pixabay_cat_004272.jpg,../animals_data/train/cat/pixabay_cat_004272.jpg,60857,512x512,1.0,train,cat
pixabay_cat_002603.jpg,../animals_data/train/cat/pixabay_cat_002603.jpg,55194,512x512,1.0,train,cat
pixabay_cat_002165.jpg,../animals_data/train/cat/pixabay_cat_002165.jpg,46633,512x512,1.0,train,cat
pixabay_cat_004514.jpg,../animals_data/train/cat/pixabay_cat_004514.jpg,49078,512x512,1.0,train,cat
pixabay_cat_000772.jpg,../animals_data/train/cat/pixabay_cat_000772.jpg,25320,512x512,1.0,train,cat
flickr_cat_000258.jpg,../animals_data/train/cat/flickr_cat_000258.jpg,31628,512x512,1.0,train,cat
flickr_cat_000270.jpg,../animals_data/train/cat/flickr_cat_000270.jpg,37867,512x512,1.0,train,cat
pixabay_cat_000982.jpg,../animals_data/train/cat/pixabay_cat_000982.jpg,46356,512x512,1.0,train,cat
pixabay_cat_001444.jpg,../animals_data/train/cat/pixabay_cat_001444.jpg,44350,512x512,1.0,train,cat
pixabay_cat_001322.jpg,../animals_data/train/cat/pixabay_cat_001322.jpg,46004,512x512,1.0,train,cat
flickr_cat_000516.jpg,../animals_data/train/cat/flickr_cat_000516.jpg,35712,512x512,1.0,train,cat
pixabay_cat_003535.jpg,../animals_data/train/cat/pixabay_cat_003535.jpg,51862,512x512,1.0,train,cat
pixabay_cat_003521.jpg,../animals_data/train/cat/pixabay_cat_003521.jpg,41804,512x512,1.0,train,cat
pixabay_cat_001336.jpg,../animals_data/train/cat/pixabay_cat_001336.jpg,52455,512x512,1.0,train,cat
flickr_cat_000502.jpg,../animals_data/train/cat/flickr_cat_000502.jpg,44135,512x512,1.0,train,cat
pixabay_cat_000028.jpg,../animals_data/train/cat/pixabay_cat_000028.jpg,71430,512x512,1.0,train,cat
flickr_cat_000264.jpg,../animals_data/train/cat/flickr_cat_000264.jpg,33496,512x512,1.0,train,cat
pixabay_cat_000996.jpg,../animals_data/train/cat/pixabay_cat_000996.jpg,51255,512x512,1.0,train,cat
pixabay_cat_001450.jpg,../animals_data/train/cat/pixabay_cat_001450.jpg,57453,512x512,1.0,train,cat
pixabay_cat_002159.jpg,../animals_data/train/cat/pixabay_cat_002159.jpg,35091,512x512,1.0,train,cat
pixabay_cat_004528.jpg,../animals_data/train/cat/pixabay_cat_004528.jpg,37718,512x512,1.0,train,cat
pixabay_cat_003247.jpg,../animals_data/train/cat/pixabay_cat_003247.jpg,33395,512x512,1.0,train,cat
pixabay_cat_000809.jpg,../animals_data/train/cat/pixabay_cat_000809.jpg,60670,512x512,1.0,train,cat
pixabay_cat_002978.jpg,../animals_data/train/cat/pixabay_cat_002978.jpg,40758,512x512,1.0,train,cat
flickr_cat_000489.jpg,../animals_data/train/cat/flickr_cat_000489.jpg,31059,512x512,1.0,train,cat
pixabay_cat_000835.jpg,../animals_data/train/cat/pixabay_cat_000835.jpg,60142,512x512,1.0,train,cat
pixabay_cat_002944.jpg,../animals_data/train/cat/pixabay_cat_002944.jpg,39639,512x512,1.0,train,cat
pixabay_cat_003482.jpg,../animals_data/train/cat/pixabay_cat_003482.jpg,42750,512x512,1.0,train,cat
pixabay_cat_001295.jpg,../animals_data/train/cat/pixabay_cat_001295.jpg,29778,512x512,1.0,train,cat
pixabay_cat_001281.jpg,../animals_data/train/cat/pixabay_cat_001281.jpg,38610,512x512,1.0,train,cat
pixabay_cat_002950.jpg,../animals_data/train/cat/pixabay_cat_002950.jpg,66973,512x512,1.0,train,cat
pixabay_cat_003496.jpg,../animals_data/train/cat/pixabay_cat_003496.jpg,32502,512x512,1.0,train,cat
pixabay_cat_002788.jpg,../animals_data/train/cat/pixabay_cat_002788.jpg,34076,512x512,1.0,train,cat
pixabay_cat_000821.jpg,../animals_data/train/cat/pixabay_cat_000821.jpg,45638,512x512,1.0,train,cat
flickr_cat_000338.jpg,../animals_data/train/cat/flickr_cat_000338.jpg,26524,512x512,1.0,train,cat
pixabay_cat_000612.jpg,../animals_data/train/cat/pixabay_cat_000612.jpg,68322,512x512,1.0,train,cat
pixabay_cat_004474.jpg,../animals_data/train/cat/pixabay_cat_004474.jpg,45634,512x512,1.0,train,cat
pixabay_cat_002005.jpg,../animals_data/train/cat/pixabay_cat_002005.jpg,39510,512x512,1.0,train,cat
pixabay_cat_002763.jpg,../animals_data/train/cat/pixabay_cat_002763.jpg,34462,512x512,1.0,train,cat
pixabay_cat_004312.jpg,../animals_data/train/cat/pixabay_cat_004312.jpg,67956,512x512,1.0,train,cat
pixabay_cat_000174.jpg,../animals_data/train/cat/pixabay_cat_000174.jpg,58300,512x512,1.0,train,cat
pixabay_cat_000160.jpg,../animals_data/train/cat/pixabay_cat_000160.jpg,47251,512x512,1.0,train,cat
pixabay_cat_002777.jpg,../animals_data/train/cat/pixabay_cat_002777.jpg,28557,512x512,1.0,train,cat
pixabay_cat_004306.jpg,../animals_data/train/cat/pixabay_cat_004306.jpg,33012,512x512,1.0,train,cat
pixabay_cat_003469.jpg,../animals_data/train/cat/pixabay_cat_003469.jpg,40420,512x512,1.0,train,cat
pixabay_cat_004460.jpg,../animals_data/train/cat/pixabay_cat_004460.jpg,59859,512x512,1.0,train,cat
pixabay_cat_002011.jpg,../animals_data/train/cat/pixabay_cat_002011.jpg,36526,512x512,1.0,train,cat
pixabay_cat_001518.jpg,../animals_data/train/cat/pixabay_cat_001518.jpg,51166,512x512,1.0,train,cat
pixabay_cat_000606.jpg,../animals_data/train/cat/pixabay_cat_000606.jpg,31010,512x512,1.0,train,cat
pixabay_cat_003327.jpg,../animals_data/train/cat/pixabay_cat_003327.jpg,64488,512x512,1.0,train,cat
pixabay_cat_004448.jpg,../animals_data/train/cat/pixabay_cat_004448.jpg,40738,512x512,1.0,train,cat
pixabay_cat_002039.jpg,../animals_data/train/cat/pixabay_cat_002039.jpg,45295,512x512,1.0,train,cat
pixabay_cat_001530.jpg,../animals_data/train/cat/pixabay_cat_001530.jpg,47055,512x512,1.0,train,cat
flickr_cat_000304.jpg,../animals_data/train/cat/flickr_cat_000304.jpg,63731,512x512,1.0,train,cat
pixabay_cat_000148.jpg,../animals_data/train/cat/pixabay_cat_000148.jpg,41196,512x512,1.0,train,cat
flickr_cat_000462.jpg,../animals_data/train/cat/flickr_cat_000462.jpg,48702,512x512,1.0,train,cat
pixabay_cat_001256.jpg,../animals_data/train/cat/pixabay_cat_001256.jpg,55891,512x512,1.0,train,cat
pixabay_cat_002987.jpg,../animals_data/train/cat/pixabay_cat_002987.jpg,71246,512x512,1.0,train,cat
pixabay_cat_003441.jpg,../animals_data/train/cat/pixabay_cat_003441.jpg,31753,512x512,1.0,train,cat
pixabay_cat_002993.jpg,../animals_data/train/cat/pixabay_cat_002993.jpg,28238,512x512,1.0,train,cat
flickr_cat_000476.jpg,../animals_data/train/cat/flickr_cat_000476.jpg,21721,512x512,1.0,train,cat
pixabay_cat_001242.jpg,../animals_data/train/cat/pixabay_cat_001242.jpg,29831,512x512,1.0,train,cat
pixabay_cat_001524.jpg,../animals_data/train/cat/pixabay_cat_001524.jpg,50563,512x512,1.0,train,cat
flickr_cat_000310.jpg,../animals_data/train/cat/flickr_cat_000310.jpg,55520,512x512,1.0,train,cat
pixabay_cat_003333.jpg,../animals_data/train/cat/pixabay_cat_003333.jpg,39350,512x512,1.0,train,cat
pixabay_cat_003864.jpg,../animals_data/train/cat/pixabay_cat_003864.jpg,29362,512x512,1.0,train,cat
pixabay_cat_001915.jpg,../animals_data/train/cat/pixabay_cat_001915.jpg,38485,512x512,1.0,train,cat
pixabay_cat_001901.jpg,../animals_data/train/cat/pixabay_cat_001901.jpg,33332,512x512,1.0,train,cat
pixabay_cat_003870.jpg,../animals_data/train/cat/pixabay_cat_003870.jpg,45716,512x512,1.0,train,cat
pixabay_cat_000389.jpg,../animals_data/train/cat/pixabay_cat_000389.jpg,49695,512x512,1.0,train,cat
pixabay_cat_001097.jpg,../animals_data/train/cat/pixabay_cat_001097.jpg,66097,512x512,1.0,train,cat
pixabay_cat_003858.jpg,../animals_data/train/cat/pixabay_cat_003858.jpg,46085,512x512,1.0,train,cat
pixabay_cat_003680.jpg,../animals_data/train/cat/pixabay_cat_003680.jpg,27629,512x512,1.0,train,cat
pixabay_cat_004689.jpg,../animals_data/train/cat/pixabay_cat_004689.jpg,46341,512x512,1.0,train,cat
pixabay_cat_001929.jpg,../animals_data/train/cat/pixabay_cat_001929.jpg,36941,512x512,1.0,train,cat
pixabay_cat_003694.jpg,../animals_data/train/cat/pixabay_cat_003694.jpg,26405,512x512,1.0,train,cat
pixabay_cat_001083.jpg,../animals_data/train/cat/pixabay_cat_001083.jpg,38630,512x512,1.0,train,cat
pixabay_cat_001068.jpg,../animals_data/train/cat/pixabay_cat_001068.jpg,33327,512x512,1.0,train,cat
pixabay_cat_000376.jpg,../animals_data/train/cat/pixabay_cat_000376.jpg,37802,512x512,1.0,train,cat
pixabay_cat_004110.jpg,../animals_data/train/cat/pixabay_cat_004110.jpg,53302,512x512,1.0,train,cat
pixabay_cat_002561.jpg,../animals_data/train/cat/pixabay_cat_002561.jpg,39965,512x512,1.0,train,cat
pixabay_cat_002207.jpg,../animals_data/train/cat/pixabay_cat_002207.jpg,55905,512x512,1.0,train,cat
pixabay_cat_004676.jpg,../animals_data/train/cat/pixabay_cat_004676.jpg,48169,512x512,1.0,train,cat
pixabay_cat_003119.jpg,../animals_data/train/cat/pixabay_cat_003119.jpg,26610,512x512,1.0,train,cat
pixabay_cat_000410.jpg,../animals_data/train/cat/pixabay_cat_000410.jpg,64747,512x512,1.0,train,cat
pixabay_cat_000404.jpg,../animals_data/train/cat/pixabay_cat_000404.jpg,57425,512x512,1.0,train,cat
pixabay_cat_002213.jpg,../animals_data/train/cat/pixabay_cat_002213.jpg,59149,512x512,1.0,train,cat
pixabay_cat_002575.jpg,../animals_data/train/cat/pixabay_cat_002575.jpg,46596,512x512,1.0,train,cat
flickr_cat_000648.jpg,../animals_data/train/cat/flickr_cat_000648.jpg,34036,512x512,1.0,train,cat
pixabay_cat_000362.jpg,../animals_data/train/cat/pixabay_cat_000362.jpg,45965,512x512,1.0,train,cat
pixabay_cat_003643.jpg,../animals_data/train/cat/pixabay_cat_003643.jpg,27193,512x512,1.0,train,cat
pixabay_cat_001054.jpg,../animals_data/train/cat/pixabay_cat_001054.jpg,29407,512x512,1.0,train,cat
flickr_cat_000660.jpg,../animals_data/train/cat/flickr_cat_000660.jpg,26995,512x512,1.0,train,cat
flickr_cat_000106.jpg,../animals_data/train/cat/flickr_cat_000106.jpg,33302,512x512,1.0,train,cat
pixabay_cat_001732.jpg,../animals_data/train/cat/pixabay_cat_001732.jpg,35665,512x512,1.0,train,cat
pixabay_cat_003125.jpg,../animals_data/train/cat/pixabay_cat_003125.jpg,46401,512x512,1.0,train,cat
pixabay_cat_003131.jpg,../animals_data/train/cat/pixabay_cat_003131.jpg,42052,512x512,1.0,train,cat
pixabay_cat_000438.jpg,../animals_data/train/cat/pixabay_cat_000438.jpg,28262,512x512,1.0,train,cat
flickr_cat_000112.jpg,../animals_data/train/cat/flickr_cat_000112.jpg,18441,512x512,1.0,train,cat
pixabay_cat_001726.jpg,../animals_data/train/cat/pixabay_cat_001726.jpg,42525,512x512,1.0,train,cat
flickr_cat_000674.jpg,../animals_data/train/cat/flickr_cat_000674.jpg,29913,512x512,1.0,train,cat
pixabay_cat_003657.jpg,../animals_data/train/cat/pixabay_cat_003657.jpg,39287,512x512,1.0,train,cat
pixabay_cat_004138.jpg,../animals_data/train/cat/pixabay_cat_004138.jpg,67073,512x512,1.0,train,cat
pixabay_cat_002549.jpg,../animals_data/train/cat/pixabay_cat_002549.jpg,34912,512x512,1.0,train,cat
pixabay_cat_003127.jpg,../animals_data/train/cat/pixabay_cat_003127.jpg,52526,512x512,1.0,train,cat
pixabay_cat_004648.jpg,../animals_data/train/cat/pixabay_cat_004648.jpg,34392,512x512,1.0,train,cat
pixabay_cat_002239.jpg,../animals_data/train/cat/pixabay_cat_002239.jpg,49782,512x512,1.0,train,cat
pixabay_cat_001730.jpg,../animals_data/train/cat/pixabay_cat_001730.jpg,35514,512x512,1.0,train,cat
flickr_cat_000104.jpg,../animals_data/train/cat/flickr_cat_000104.jpg,55155,512x512,1.0,train,cat
pixabay_cat_000348.jpg,../animals_data/train/cat/pixabay_cat_000348.jpg,38571,512x512,1.0,train,cat
flickr_cat_000662.jpg,../animals_data/train/cat/flickr_cat_000662.jpg,39546,512x512,1.0,train,cat
pixabay_cat_001056.jpg,../animals_data/train/cat/pixabay_cat_001056.jpg,49947,512x512,1.0,train,cat
pixabay_cat_003899.jpg,../animals_data/train/cat/pixabay_cat_003899.jpg,25195,512x512,1.0,train,cat
pixabay_cat_003641.jpg,../animals_data/train/cat/pixabay_cat_003641.jpg,41902,512x512,1.0,train,cat
pixabay_cat_003655.jpg,../animals_data/train/cat/pixabay_cat_003655.jpg,46322,512x512,1.0,train,cat
pixabay_cat_001042.jpg,../animals_data/train/cat/pixabay_cat_001042.jpg,78170,512x512,1.0,train,cat
flickr_cat_000110.jpg,../animals_data/train/cat/flickr_cat_000110.jpg,41308,512x512,1.0,train,cat
pixabay_cat_003133.jpg,../animals_data/train/cat/pixabay_cat_003133.jpg,54072,512x512,1.0,train,cat
flickr_cat_000138.jpg,../animals_data/train/cat/flickr_cat_000138.jpg,36442,512x512,1.0,train,cat
pixabay_cat_000412.jpg,../animals_data/train/cat/pixabay_cat_000412.jpg,46503,512x512,1.0,train,cat
pixabay_cat_004674.jpg,../animals_data/train/cat/pixabay_cat_004674.jpg,47699,512x512,1.0,train,cat
pixabay_cat_002563.jpg,../animals_data/train/cat/pixabay_cat_002563.jpg,34258,512x512,1.0,train,cat
